
Total Student params = 223475
Configuration:
nbits=20, nbits_data=10, batch_sz=8, read_noise=0, num_epochs=600
Teacher Model: HDR_model (dim=32, num_blocks=[4, 4, 4, 4])
Student Model: Hybrid_Student_HDR (dim=8, num_blocks=[2, 2, 2, 1], num_refinement=2, heads=[1, 2, 4, 8])
Loss Weights: alpha=1, gamma=0.001



Epoch #341: Loss =       0.0677 		PSNR = 33.67	(Time: 36.044085)
Epoch #342: Loss =       0.0677 		PSNR = 33.67	(Time: 36.029506)
Epoch #343: Loss =       0.0677 		PSNR = 33.67	(Time: 35.254853)
Epoch #344: Loss =       0.0677 		PSNR = 33.66	(Time: 36.135793)
Epoch #345: Loss =       0.0677 		PSNR = 33.67	(Time: 36.156609)
Epoch #346: Loss =       0.0674 		PSNR = 33.65	(Time: 35.164912)
Epoch #347: Loss =       0.0674 		PSNR = 33.65	(Time: 36.224126)
Epoch #348: Loss =       0.0674 		PSNR = 33.65	(Time: 36.138132)
Epoch #349: Loss =       0.0674 		PSNR = 33.65	(Time: 36.206178)
Epoch #350: Loss =       0.0674 		PSNR = 33.66	(Time: 36.157340)
Epoch #351: Loss =       0.0679 		PSNR = 33.62	(Time: 36.028813)
Epoch #352: Loss =       0.0679 		PSNR = 33.62	(Time: 36.148548)
Epoch #353: Loss =       0.0679 		PSNR = 33.62	(Time: 36.162676)
Epoch #354: Loss =       0.0679 		PSNR = 33.62	(Time: 36.194821)
Epoch #355: Loss =       0.0679 		PSNR = 33.62	(Time: 35.155427)
Epoch #356: Loss =       0.0676 		PSNR = 33.64	(Time: 36.122990)
Epoch #357: Loss =       0.0676 		PSNR = 33.64	(Time: 36.141244)
Epoch #358: Loss =       0.0676 		PSNR = 33.64	(Time: 35.243031)
Epoch #359: Loss =       0.0676 		PSNR = 33.63	(Time: 36.170423)
Epoch #360: Loss =       0.0676 		PSNR = 33.64	(Time: 36.182599)
Epoch #361: Loss =       0.0673 		PSNR = 33.62	(Time: 36.009433)
Epoch #362: Loss =       0.0673 		PSNR = 33.62	(Time: 36.129124)
Epoch #363: Loss =       0.0673 		PSNR = 33.62	(Time: 36.226080)
Epoch #364: Loss =       0.0673 		PSNR = 33.62	(Time: 36.186477)
Epoch #365: Loss =       0.0673 		PSNR = 33.63	(Time: 36.164154)
Epoch #366: Loss =       0.0674 		PSNR = 33.62	(Time: 36.111704)
Epoch #367: Loss =       0.0673 		PSNR = 33.62	(Time: 36.182394)
Epoch #368: Loss =       0.0673 		PSNR = 33.62	(Time: 36.185158)
Epoch #369: Loss =       0.0673 		PSNR = 33.62	(Time: 35.190422)
Epoch #370: Loss =       0.0673 		PSNR = 33.62	(Time: 36.178636)
Epoch #371: Loss =       0.0676 		PSNR = 33.67	(Time: 36.047094)
Epoch #372: Loss =       0.0676 		PSNR = 33.66	(Time: 35.163572)
Epoch #373: Loss =       0.0676 		PSNR = 33.66	(Time: 36.228976)
Epoch #374: Loss =       0.0676 		PSNR = 33.66	(Time: 36.196938)
Epoch #375: Loss =       0.0676 		PSNR = 33.66	(Time: 36.189365)
Epoch #376: Loss =       0.0676 		PSNR = 33.63	(Time: 36.072067)
Epoch #377: Loss =       0.0676 		PSNR = 33.63	(Time: 36.203190)
Epoch #378: Loss =       0.0676 		PSNR = 33.63	(Time: 36.196703)
Epoch #379: Loss =       0.0676 		PSNR = 33.63	(Time: 36.190071)
Epoch #380: Loss =       0.0676 		PSNR = 33.63	(Time: 36.170977)
Epoch #381: Loss =       0.0678 		PSNR = 33.68	(Time: 36.081568)
Epoch #382: Loss =       0.0678 		PSNR = 33.68	(Time: 36.213495)
Epoch #383: Loss =       0.0678 		PSNR = 33.68	(Time: 35.220555)
Epoch #384: Loss =       0.0678 		PSNR = 33.68	(Time: 36.223092)
Epoch #385: Loss =       0.0678 		PSNR = 33.68	(Time: 36.247345)
Epoch #386: Loss =       0.0674 		PSNR = 33.72	(Time: 35.039571)
Epoch #387: Loss =       0.0674 		PSNR = 33.72	(Time: 36.190390)
Epoch #388: Loss =       0.0674 		PSNR = 33.72	(Time: 36.146888)
Epoch #389: Loss =       0.0674 		PSNR = 33.72	(Time: 36.217233)
Epoch #390: Loss =       0.0674 		PSNR = 33.72	(Time: 36.140756)
Epoch #391: Loss =       0.0680 		PSNR = 33.64	(Time: 36.024539)
Epoch #392: Loss =       0.0680 		PSNR = 33.64	(Time: 36.196594)
Epoch #393: Loss =       0.0680 		PSNR = 33.64	(Time: 36.108141)
Epoch #394: Loss =       0.0680 		PSNR = 33.64	(Time: 35.162187)
Epoch #395: Loss =       0.0680 		PSNR = 33.64	(Time: 36.124555)
Epoch #396: Loss =       0.0681 		PSNR = 33.62	(Time: 36.114698)
Epoch #397: Loss =       0.0681 		PSNR = 33.62	(Time: 35.088740)
Epoch #398: Loss =       0.0681 		PSNR = 33.62	(Time: 36.185169)
Epoch #399: Loss =       0.0681 		PSNR = 33.62	(Time: 36.179099)
Epoch #400: Loss =       0.0681 		PSNR = 33.62	(Time: 36.225172)
Epoch #401: Loss =       0.0671 		PSNR = 33.78	(Time: 36.065430)
Epoch #402: Loss =       0.0671 		PSNR = 33.78	(Time: 36.171845)
Epoch #403: Loss =       0.0671 		PSNR = 33.78	(Time: 36.139583)
Epoch #404: Loss =       0.0671 		PSNR = 33.78	(Time: 36.229578)
Epoch #405: Loss =       0.0671 		PSNR = 33.78	(Time: 35.132038)
Epoch #406: Loss =       0.0670 		PSNR = 33.81	(Time: 36.127945)
Epoch #407: Loss =       0.0670 		PSNR = 33.81	(Time: 36.207728)
Epoch #408: Loss =       0.0670 		PSNR = 33.81	(Time: 35.021203)
Epoch #409: Loss =       0.0670 		PSNR = 33.81	(Time: 36.138808)
Epoch #410: Loss =       0.0670 		PSNR = 33.81	(Time: 36.136286)
Epoch #411: Loss =       0.0673 		PSNR = 33.66	(Time: 36.088860)
Epoch #412: Loss =       0.0673 		PSNR = 33.66	(Time: 36.111248)
Epoch #413: Loss =       0.0673 		PSNR = 33.66	(Time: 36.189553)
Epoch #414: Loss =       0.0673 		PSNR = 33.66	(Time: 36.192795)
Epoch #415: Loss =       0.0673 		PSNR = 33.66	(Time: 36.239178)
Epoch #416: Loss =       0.0673 		PSNR = 33.68	(Time: 36.163140)
Epoch #417: Loss =       0.0673 		PSNR = 33.68	(Time: 36.151715)
Epoch #418: Loss =       0.0673 		PSNR = 33.68	(Time: 36.231304)
Epoch #419: Loss =       0.0673 		PSNR = 33.68	(Time: 35.154430)
Epoch #420: Loss =       0.0673 		PSNR = 33.68	(Time: 36.302931)
Epoch #421: Loss =       0.0673 		PSNR = 33.72	(Time: 36.111778)
Epoch #422: Loss =       0.0673 		PSNR = 33.72	(Time: 35.031767)
Epoch #423: Loss =       0.0673 		PSNR = 33.72	(Time: 36.264792)
Epoch #424: Loss =       0.0673 		PSNR = 33.72	(Time: 36.229251)
Epoch #425: Loss =       0.0673 		PSNR = 33.72	(Time: 36.258914)
Epoch #426: Loss =       0.0674 		PSNR = 33.72	(Time: 36.123304)
Epoch #427: Loss =       0.0674 		PSNR = 33.72	(Time: 36.213476)
Epoch #428: Loss =       0.0674 		PSNR = 33.72	(Time: 36.256734)
Epoch #429: Loss =       0.0674 		PSNR = 33.72	(Time: 36.349725)
Epoch #430: Loss =       0.0674 		PSNR = 33.72	(Time: 35.065270)
Epoch #431: Loss =       0.0676 		PSNR = 33.71	(Time: 36.090231)
Epoch #432: Loss =       0.0676 		PSNR = 33.71	(Time: 36.233847)
Epoch #433: Loss =       0.0675 		PSNR = 33.71	(Time: 36.236459)
Epoch #434: Loss =       0.0675 		PSNR = 33.71	(Time: 36.214559)
Epoch #435: Loss =       0.0675 		PSNR = 33.71	(Time: 36.264882)
Epoch #436: Loss =       0.0673 		PSNR = 33.80	(Time: 36.187050)
Epoch #437: Loss =       0.0673 		PSNR = 33.80	(Time: 36.253710)
Epoch #438: Loss =       0.0673 		PSNR = 33.80	(Time: 36.295286)
Epoch #439: Loss =       0.0673 		PSNR = 33.80	(Time: 36.231911)
Epoch #440: Loss =       0.0673 		PSNR = 33.80	(Time: 36.321117)
Epoch #441: Loss =       0.0678 		PSNR = 33.66	(Time: 36.080116)
Epoch #442: Loss =       0.0677 		PSNR = 33.66	(Time: 36.178019)
Epoch #443: Loss =       0.0677 		PSNR = 33.66	(Time: 35.125644)
Epoch #444: Loss =       0.0677 		PSNR = 33.66	(Time: 36.279369)
Epoch #445: Loss =       0.0677 		PSNR = 33.66	(Time: 36.229114)
Epoch #446: Loss =       0.0678 		PSNR = 33.61	(Time: 35.091711)
Epoch #447: Loss =       0.0678 		PSNR = 33.61	(Time: 36.202857)
Epoch #448: Loss =       0.0678 		PSNR = 33.61	(Time: 36.284753)
Epoch #449: Loss =       0.0678 		PSNR = 33.61	(Time: 36.242485)
Epoch #450: Loss =       0.0678 		PSNR = 33.61	(Time: 36.285761)
Epoch #451: Loss =       0.0677 		PSNR = 33.60	(Time: 36.127273)
Epoch #452: Loss =       0.0677 		PSNR = 33.60	(Time: 36.203164)
Epoch #453: Loss =       0.0677 		PSNR = 33.60	(Time: 36.283167)
Epoch #454: Loss =       0.0677 		PSNR = 33.60	(Time: 34.977602)
Epoch #455: Loss =       0.0677 		PSNR = 33.60	(Time: 36.242598)
Epoch #456: Loss =       0.0676 		PSNR = 33.65	(Time: 36.078904)
Epoch #457: Loss =       0.0676 		PSNR = 33.65	(Time: 36.241060)
Epoch #458: Loss =       0.0676 		PSNR = 33.65	(Time: 36.250228)
Epoch #459: Loss =       0.0676 		PSNR = 33.65	(Time: 36.301744)
Epoch #460: Loss =       0.0676 		PSNR = 33.65	(Time: 36.287321)
Epoch #461: Loss =       0.0672 		PSNR = 33.71	(Time: 36.058984)
Epoch #462: Loss =       0.0672 		PSNR = 33.71	(Time: 36.243564)
Epoch #463: Loss =       0.0672 		PSNR = 33.71	(Time: 36.288064)
Epoch #464: Loss =       0.0672 		PSNR = 33.71	(Time: 36.213307)
Epoch #465: Loss =       0.0672 		PSNR = 33.71	(Time: 35.005985)
Epoch #466: Loss =       0.0675 		PSNR = 33.65	(Time: 36.231828)
Epoch #467: Loss =       0.0675 		PSNR = 33.65	(Time: 35.076008)
Epoch #468: Loss =       0.0675 		PSNR = 33.65	(Time: 36.246565)
Epoch #469: Loss =       0.0675 		PSNR = 33.65	(Time: 36.263061)
Epoch #470: Loss =       0.0675 		PSNR = 33.65	(Time: 36.286916)
Epoch #471: Loss =       0.0681 		PSNR = 33.62	(Time: 36.036768)
Epoch #472: Loss =       0.0681 		PSNR = 33.62	(Time: 36.216191)
Epoch #473: Loss =       0.0681 		PSNR = 33.62	(Time: 36.246214)
Epoch #474: Loss =       0.0681 		PSNR = 33.62	(Time: 36.274333)
Epoch #475: Loss =       0.0681 		PSNR = 33.62	(Time: 34.973953)
Epoch #476: Loss =       0.0680 		PSNR = 33.64	(Time: 36.123390)
Epoch #477: Loss =       0.0680 		PSNR = 33.64	(Time: 36.244038)
Epoch #478: Loss =       0.0680 		PSNR = 33.64	(Time: 35.127779)
Epoch #479: Loss =       0.0680 		PSNR = 33.64	(Time: 36.276891)
Epoch #480: Loss =       0.0680 		PSNR = 33.64	(Time: 36.323329)
Epoch #481: Loss =       0.0677 		PSNR = 33.68	(Time: 36.085646)
Epoch #482: Loss =       0.0677 		PSNR = 33.68	(Time: 36.227828)
Epoch #483: Loss =       0.0677 		PSNR = 33.68	(Time: 36.285965)
Epoch #484: Loss =       0.0677 		PSNR = 33.69	(Time: 36.220767)
Epoch #485: Loss =       0.0677 		PSNR = 33.69	(Time: 36.316454)
Epoch #486: Loss =       0.0676 		PSNR = 33.73	(Time: 36.123984)
Epoch #487: Loss =       0.0676 		PSNR = 33.73	(Time: 36.279109)
Epoch #488: Loss =       0.0676 		PSNR = 33.73	(Time: 35.030294)
Epoch #489: Loss =       0.0676 		PSNR = 33.73	(Time: 36.243380)
Epoch #490: Loss =       0.0676 		PSNR = 33.73	(Time: 36.321931)
Epoch #491: Loss =       0.0678 		PSNR = 33.70	(Time: 36.136350)
Epoch #492: Loss =       0.0678 		PSNR = 33.70	(Time: 36.202201)
Epoch #493: Loss =       0.0678 		PSNR = 33.70	(Time: 36.237033)
Epoch #494: Loss =       0.0678 		PSNR = 33.70	(Time: 36.268894)
Epoch #495: Loss =       0.0678 		PSNR = 33.70	(Time: 36.263871)
Epoch #496: Loss =       0.0673 		PSNR = 33.81	(Time: 36.196329)
Epoch #497: Loss =       0.0673 		PSNR = 33.81	(Time: 36.241027)
Epoch #498: Loss =       0.0673 		PSNR = 33.81	(Time: 36.256204)
Epoch #499: Loss =       0.0673 		PSNR = 33.81	(Time: 34.975894)
Epoch #500: Loss =       0.0673 		PSNR = 33.81	(Time: 36.218967)
Epoch #501: Loss =       0.0677 		PSNR = 33.69	(Time: 34.833558)
Epoch #502: Loss =       0.0677 		PSNR = 33.69	(Time: 36.294968)
Epoch #503: Loss =       0.0677 		PSNR = 33.69	(Time: 36.275172)
Epoch #504: Loss =       0.0677 		PSNR = 33.69	(Time: 36.388091)
Epoch #505: Loss =       0.0677 		PSNR = 33.69	(Time: 36.349659)
Epoch #506: Loss =       0.0678 		PSNR = 33.65	(Time: 36.094657)
Epoch #507: Loss =       0.0678 		PSNR = 33.65	(Time: 36.287919)
Epoch #508: Loss =       0.0678 		PSNR = 33.65	(Time: 36.297211)
Epoch #509: Loss =       0.0678 		PSNR = 33.65	(Time: 34.960362)
Epoch #510: Loss =       0.0678 		PSNR = 33.65	(Time: 36.318298)
Epoch #511: Loss =       0.0678 		PSNR = 33.66	(Time: 34.776860)
Epoch #512: Loss =       0.0678 		PSNR = 33.66	(Time: 36.258847)
Epoch #513: Loss =       0.0678 		PSNR = 33.66	(Time: 36.232904)
Epoch #514: Loss =       0.0678 		PSNR = 33.66	(Time: 36.245421)
Epoch #515: Loss =       0.0678 		PSNR = 33.66	(Time: 36.220630)
Epoch #516: Loss =       0.0679 		PSNR = 33.64	(Time: 36.197312)
Epoch #517: Loss =       0.0679 		PSNR = 33.64	(Time: 36.232435)
Epoch #518: Loss =       0.0679 		PSNR = 33.64	(Time: 36.254405)
Epoch #519: Loss =       0.0679 		PSNR = 33.64	(Time: 34.872751)
Epoch #520: Loss =       0.0679 		PSNR = 33.64	(Time: 36.239498)
Epoch #521: Loss =       0.0679 		PSNR = 33.68	(Time: 34.756978)
Epoch #522: Loss =       0.0679 		PSNR = 33.68	(Time: 36.232762)
Epoch #523: Loss =       0.0679 		PSNR = 33.68	(Time: 36.332556)
Epoch #524: Loss =       0.0679 		PSNR = 33.68	(Time: 36.285910)
Epoch #525: Loss =       0.0678 		PSNR = 33.68	(Time: 36.376583)
Epoch #526: Loss =       0.0679 		PSNR = 33.61	(Time: 36.237903)
Epoch #527: Loss =       0.0679 		PSNR = 33.61	(Time: 36.241663)
Epoch #528: Loss =       0.0679 		PSNR = 33.62	(Time: 36.359290)
Epoch #529: Loss =       0.0679 		PSNR = 33.61	(Time: 34.869576)
Epoch #530: Loss =       0.0679 		PSNR = 33.62	(Time: 36.268162)
Epoch #531: Loss =       0.0677 		PSNR = 33.81	(Time: 34.705961)
Epoch #532: Loss =       0.0677 		PSNR = 33.81	(Time: 36.147076)
Epoch #533: Loss =       0.0677 		PSNR = 33.81	(Time: 36.324570)
Epoch #534: Loss =       0.0677 		PSNR = 33.81	(Time: 36.319218)
Epoch #535: Loss =       0.0677 		PSNR = 33.81	(Time: 36.240433)
Epoch #536: Loss =       0.0675 		PSNR = 33.80	(Time: 36.109712)
Epoch #537: Loss =       0.0675 		PSNR = 33.80	(Time: 36.261219)
Epoch #538: Loss =       0.0675 		PSNR = 33.80	(Time: 36.322136)
Epoch #539: Loss =       0.0675 		PSNR = 33.80	(Time: 35.268076)
Epoch #540: Loss =       0.0675 		PSNR = 33.80	(Time: 36.287874)
Epoch #541: Loss =       0.0672 		PSNR = 33.81	(Time: 36.185657)
Epoch #542: Loss =       0.0672 		PSNR = 33.81	(Time: 36.213518)
Epoch #543: Loss =       0.0672 		PSNR = 33.81	(Time: 36.278347)
Epoch #544: Loss =       0.0672 		PSNR = 33.81	(Time: 36.320012)
Epoch #545: Loss =       0.0672 		PSNR = 33.81	(Time: 36.304055)
Epoch #546: Loss =       0.0675 		PSNR = 33.77	(Time: 36.297293)
Epoch #547: Loss =       0.0675 		PSNR = 33.77	(Time: 36.230251)
Epoch #548: Loss =       0.0675 		PSNR = 33.77	(Time: 36.353976)
Epoch #549: Loss =       0.0675 		PSNR = 33.77	(Time: 34.872521)
Epoch #550: Loss =       0.0675 		PSNR = 33.77	(Time: 36.302763)
Epoch #551: Loss =       0.0677 		PSNR = 33.71	(Time: 34.647547)
Epoch #552: Loss =       0.0677 		PSNR = 33.71	(Time: 36.288532)
Epoch #553: Loss =       0.0677 		PSNR = 33.71	(Time: 36.351265)
Epoch #554: Loss =       0.0677 		PSNR = 33.71	(Time: 36.314118)
Epoch #555: Loss =       0.0677 		PSNR = 33.71	(Time: 37.541247)
Epoch #556: Loss =       0.0678 		PSNR = 33.66	(Time: 39.058816)
Epoch #557: Loss =       0.0678 		PSNR = 33.66	(Time: 40.759825)
Epoch #558: Loss =       0.0678 		PSNR = 33.66	(Time: 40.462815)
Epoch #559: Loss =       0.0678 		PSNR = 33.66	(Time: 39.442294)
Epoch #560: Loss =       0.0678 		PSNR = 33.66	(Time: 39.667519)
Epoch #561: Loss =       0.0680 		PSNR = 33.68	(Time: 37.504809)
Epoch #562: Loss =       0.0680 		PSNR = 33.68	(Time: 37.635319)
Epoch #563: Loss =       0.0680 		PSNR = 33.69	(Time: 36.152628)
Epoch #564: Loss =       0.0680 		PSNR = 33.69	(Time: 37.653728)
Epoch #565: Loss =       0.0680 		PSNR = 33.69	(Time: 37.102282)
Epoch #566: Loss =       0.0678 		PSNR = 33.73	(Time: 36.242095)
Epoch #567: Loss =       0.0678 		PSNR = 33.73	(Time: 36.251816)
Epoch #568: Loss =       0.0678 		PSNR = 33.73	(Time: 36.462454)
Epoch #569: Loss =       0.0678 		PSNR = 33.73	(Time: 36.316171)
Epoch #570: Loss =       0.0678 		PSNR = 33.73	(Time: 34.823869)
Epoch #571: Loss =       0.0682 		PSNR = 33.71	(Time: 36.226923)
Epoch #572: Loss =       0.0682 		PSNR = 33.71	(Time: 34.634724)
Epoch #573: Loss =       0.0682 		PSNR = 33.71	(Time: 36.276981)
Epoch #574: Loss =       0.0682 		PSNR = 33.71	(Time: 36.312454)
Epoch #575: Loss =       0.0682 		PSNR = 33.71	(Time: 36.301934)
Epoch #576: Loss =       0.0684 		PSNR = 33.65	(Time: 36.295664)
Epoch #577: Loss =       0.0684 		PSNR = 33.65	(Time: 36.232901)
Epoch #578: Loss =       0.0684 		PSNR = 33.65	(Time: 36.293655)
Epoch #579: Loss =       0.0684 		PSNR = 33.65	(Time: 36.283981)
Epoch #580: Loss =       0.0684 		PSNR = 33.65	(Time: 34.731140)
Epoch #581: Loss =       0.0675 		PSNR = 33.77	(Time: 36.091342)
Epoch #582: Loss =       0.0675 		PSNR = 33.77	(Time: 34.628062)
Epoch #583: Loss =       0.0675 		PSNR = 33.77	(Time: 36.162074)
Epoch #584: Loss =       0.0675 		PSNR = 33.77	(Time: 36.221672)
Epoch #585: Loss =       0.0675 		PSNR = 33.76	(Time: 36.199008)
Epoch #586: Loss =       0.0676 		PSNR = 33.73	(Time: 36.173024)
Epoch #587: Loss =       0.0676 		PSNR = 33.73	(Time: 36.166810)
Epoch #588: Loss =       0.0676 		PSNR = 33.73	(Time: 36.233310)
Epoch #589: Loss =       0.0676 		PSNR = 33.73	(Time: 36.326137)
Epoch #590: Loss =       0.0676 		PSNR = 33.73	(Time: 37.165766)
Epoch #591: Loss =       0.0677 		PSNR = 33.61	(Time: 37.526559)
Epoch #592: Loss =       0.0677 		PSNR = 33.61	(Time: 35.738014)
Epoch #593: Loss =       0.0677 		PSNR = 33.61	(Time: 37.432188)
Epoch #594: Loss =       0.0677 		PSNR = 33.61	(Time: 37.282478)
Epoch #595: Loss =       0.0677 		PSNR = 33.61	(Time: 37.598293)
Epoch #596: Loss =       0.0678 		PSNR = 33.62	(Time: 36.227319)
Epoch #597: Loss =       0.0678 		PSNR = 33.62	(Time: 36.165670)
Epoch #598: Loss =       0.0678 		PSNR = 33.62	(Time: 36.286315)
Epoch #599: Loss =       0.0678 		PSNR = 33.62	(Time: 34.657471)
Epoch #600: Loss =       0.0678 		PSNR = 33.62	(Time: 36.263608)
Total training time = 25908.77
